0,START,minigame_0&isKioskConnected_0,8436.804
2,PROB_START,probNum_1&correctPos_1.25,8442.415
4,ATTEMPT_START,,8442.415
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.072714,8444.404
4,ATTEMPT_START,,8444.404
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.305744,8451.469
4,ATTEMPT_START,,8451.469
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.363478,8452.673
4,ATTEMPT_START,,8452.673
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.322137,8458.405
4,ATTEMPT_START,,8458.405
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.170789,8463.171
4,ATTEMPT_START,,8463.171
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.145532,8467.705
4,ATTEMPT_START,,8467.705
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.115622,8469.47
4,ATTEMPT_START,,8469.47
5,ATTEMPT_END,skele_72057594037934580&distFromCorrect_1.092325,8469.936
4,ATTEMPT_START,,8469.936
1,END,score_0,8529.937
