0,START,minigame_1&isKioskConnected_1,19261.45
4,ATTEMPT_START,,19261.45
2,PROB_START,probNum_1&correctPosX_-1&correctPosY_-0.26&correctPosZ_7,19261.45
5,ATTEMPT_END,skele_72057594037968346,19267.94
3,PROB_END,probNum_1,19267.94
4,ATTEMPT_START,,19267.95
2,PROB_START,probNum_2&correctPosX_-1&correctPosY_-0.26&correctPosZ_8,19267.95
5,ATTEMPT_END,skele_72057594037968346,19271.3
3,PROB_END,probNum_2,19271.3
4,ATTEMPT_START,,19271.31
2,PROB_START,probNum_3&correctPosX_-1&correctPosY_-0.26&correctPosZ_9,19271.31
5,ATTEMPT_END,skele_72057594037968346,19278.36
3,PROB_END,probNum_3,19278.36
4,ATTEMPT_START,,19278.37
2,PROB_START,probNum_4&correctPosX_1&correctPosY_-0.26&correctPosZ_7,19278.37
5,ATTEMPT_END,skele_72057594037968346,19282.44
3,PROB_END,probNum_4,19282.44
4,ATTEMPT_START,,19282.45
2,PROB_START,probNum_5&correctPosX_1&correctPosY_-0.26&correctPosZ_10,19282.45
5,ATTEMPT_END,skele_72057594037968346,19284.54
3,PROB_END,probNum_5,19284.54
4,ATTEMPT_START,,19284.54
2,PROB_START,probNum_6&correctPosX_1&correctPosY_-0.26&correctPosZ_10,19284.54
5,ATTEMPT_END,skele_72057594037968346,19286.52
3,PROB_END,probNum_6,19286.52
4,ATTEMPT_START,,19286.52
2,PROB_START,probNum_7&correctPosX_-1&correctPosY_-0.26&correctPosZ_10,19286.52
5,ATTEMPT_END,skele_72057594037968346,19291.62
3,PROB_END,probNum_7,19291.62
4,ATTEMPT_START,,19291.63
2,PROB_START,probNum_8&correctPosX_-1&correctPosY_-0.26&correctPosZ_8,19291.63
5,ATTEMPT_END,skele_72057594037968346,19313.16
3,PROB_END,probNum_8,19313.16
4,ATTEMPT_START,,19313.17
2,PROB_START,probNum_9&correctPosX_-1&correctPosY_-0.26&correctPosZ_10,19313.17
5,ATTEMPT_END,skele_72057594037968346,19317.38
3,PROB_END,probNum_9,19317.38
1,END,score_1625,19317.38
