0,START,minigame_0&isKioskConnected_0,8863.995
2,PROB_START,probNum_1&correctPos_1.25,8869.622
4,ATTEMPT_START,,8869.622
5,ATTEMPT_END,skele_72057594037974388&distFromCorrect_3.597139,8874.688
4,ATTEMPT_START,,8874.688
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_2.4403,8880.228
4,ATTEMPT_START,,8880.228
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.007095904,8888.49
3,PROB_END,probNum_0,8888.49
2,PROB_START,probNum_2&correctPos_-1.75,8892.078
4,ATTEMPT_START,,8892.078
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.160979,8902.253
4,ATTEMPT_START,,8902.253
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_-0.01991858,8904.188
3,PROB_END,probNum_1,8904.188
2,PROB_START,probNum_3&correctPos_0.75,8907.777
4,ATTEMPT_START,,8907.777
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_1.939532,8911.687
4,ATTEMPT_START,,8911.687
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_2.431821,8912.553
4,ATTEMPT_START,,8912.553
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_2.241319,8914.794
4,ATTEMPT_START,,8914.794
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.144642,8918.32
4,ATTEMPT_START,,8918.32
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.1117962,8920.592
4,ATTEMPT_START,,8920.592
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.08294149,8924.587
3,PROB_END,probNum_2,8924.587
2,PROB_START,probNum_4&correctPos_1.75,8928.246
4,ATTEMPT_START,,8928.246
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.854903,8933.357
4,ATTEMPT_START,,8933.357
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.2857985,8937.392
4,ATTEMPT_START,,8937.392
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_-0.2182186,8941.388
4,ATTEMPT_START,,8941.388
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_1.298881,8946.988
4,ATTEMPT_START,,8946.988
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_1.135432,8951.129
4,ATTEMPT_START,,8951.129
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.8609373,8955.252
4,ATTEMPT_START,,8955.252
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.7940805,8959.721
4,ATTEMPT_START,,8959.721
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.5959896,8963.054
4,ATTEMPT_START,,8963.054
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.3400855,8966.891
4,ATTEMPT_START,,8966.891
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_-0.6426334,8972.954
4,ATTEMPT_START,,8972.954
5,ATTEMPT_END,skele_72057594037974591&distFromCorrect_0.1023421,8976.021
4,ATTEMPT_START,,8976.021
