0,START,2017-10-10_16-08-53,22098.66
2,SKELE_ENTER,skele_72057594037990205,22098.66
6,MG_START,minigame_1_SLINGSHOT&2017-10-10_16-08-53,22098.66
5,PIC_CHOSEN,pic_dinosaurs1&2017-10-10_16-08-53,22098.66
2,SKELE_ENTER,skele_72057594037990214&2017-10-10_16-09-08,22113.2
4,NEW_MAIN_SKELE,skele_72057594037990214&2017-10-10_16-09-09,22114.54
3,SKELE_EXIT,skele_72057594037990214&2017-10-10_16-09-11,22116.44
2,SKELE_ENTER,skele_72057594037990320&2017-10-10_16-09-21,22126.21
3,SKELE_EXIT,skele_72057594037990320&2017-10-10_16-09-24,22129.3
2,SKELE_ENTER,skele_72057594037990368&2017-10-10_16-09-36,22141.17
4,NEW_MAIN_SKELE,skele_72057594037990368&2017-10-10_16-09-37,22142.24
3,SKELE_EXIT,skele_72057594037990368&2017-10-10_16-09-38,22143.84
7,MG_END,minigame_1_SLINGSHOT&2017-10-10_16-10-08,22173.84
1,END,2017-10-10_16-10-09,22174.06
