0,START,minigame_1&isKioskConnected_0,8195.031
4,ATTEMPT_START,,8195.049
2,PROB_START,probNum_1&correctPosX_-1&correctPosY_-0.26&correctPosZ_10,8195.049
5,ATTEMPT_END,skele_72057594037942869,8209.7
3,PROB_END,probNum_1,8209.7
4,ATTEMPT_START,,8209.704
2,PROB_START,probNum_2&correctPosX_1&correctPosY_-0.26&correctPosZ_10,8209.704
5,ATTEMPT_END,skele_72057594037942869,8214.439
3,PROB_END,probNum_2,8214.439
4,ATTEMPT_START,,8214.444
2,PROB_START,probNum_3&correctPosX_-1&correctPosY_-0.26&correctPosZ_9,8214.444
5,ATTEMPT_END,skele_72057594037942869,8217.3
3,PROB_END,probNum_3,8217.3
4,ATTEMPT_START,,8217.305
2,PROB_START,probNum_4&correctPosX_-1&correctPosY_-0.26&correctPosZ_8,8217.305
5,ATTEMPT_END,skele_72057594037942869,8222.88
3,PROB_END,probNum_4,8222.88
4,ATTEMPT_START,,8222.885
2,PROB_START,probNum_5&correctPosX_1&correctPosY_-0.26&correctPosZ_8,8222.885
5,ATTEMPT_END,skele_72057594037942869,8230.24
3,PROB_END,probNum_5,8230.24
4,ATTEMPT_START,,8230.244
2,PROB_START,probNum_6&correctPosX_-1&correctPosY_-0.26&correctPosZ_10,8230.244
5,ATTEMPT_END,skele_72057594037942869,8232.96
3,PROB_END,probNum_6,8232.96
4,ATTEMPT_START,,8232.965
2,PROB_START,probNum_7&correctPosX_-1&correctPosY_-0.26&correctPosZ_10,8232.965
5,ATTEMPT_END,skele_72057594037942869,8234.74
3,PROB_END,probNum_7,8234.74
4,ATTEMPT_START,,8234.746
2,PROB_START,probNum_8&correctPosX_-1&correctPosY_-0.26&correctPosZ_9,8234.746
5,ATTEMPT_END,skele_72057594037942869,8240.439
3,PROB_END,probNum_8,8240.439
4,ATTEMPT_START,,8240.444
2,PROB_START,probNum_9&correctPosX_1&correctPosY_-0.26&correctPosZ_7,8240.444
5,ATTEMPT_END,skele_72057594037942869,8242.68
3,PROB_END,probNum_9,8242.68
1,END,score_1675,8242.681
