0,START,minigame_1&isKioskConnected_1,23131.06
4,ATTEMPT_START,,23131.06
2,PROB_START,probNum_1&correctPosX_1&correctPosY_-0.26&correctPosZ_10,23131.06
5,ATTEMPT_END,skele_72057594037989686,23134.66
3,PROB_END,probNum_1,23134.66
4,ATTEMPT_START,,23134.67
2,PROB_START,probNum_2&correctPosX_-1&correctPosY_-0.26&correctPosZ_8,23134.67
5,ATTEMPT_END,skele_72057594037989686,23138.14
3,PROB_END,probNum_2,23138.14
4,ATTEMPT_START,,23138.15
2,PROB_START,probNum_3&correctPosX_-1&correctPosY_-0.26&correctPosZ_7,23138.15
5,ATTEMPT_END,skele_72057594037989686,23139.34
3,PROB_END,probNum_3,23139.34
4,ATTEMPT_START,,23139.34
2,PROB_START,probNum_4&correctPosX_1&correctPosY_-0.26&correctPosZ_9,23139.34
5,ATTEMPT_END,skele_72057594037989686,23143.76
3,PROB_END,probNum_4,23143.76
4,ATTEMPT_START,,23143.77
2,PROB_START,probNum_5&correctPosX_-1&correctPosY_-0.26&correctPosZ_9,23143.77
5,ATTEMPT_END,skele_72057594037989686,23146.66
3,PROB_END,probNum_5,23146.66
4,ATTEMPT_START,,23146.67
2,PROB_START,probNum_6&correctPosX_1&correctPosY_-0.26&correctPosZ_10,23146.67
5,ATTEMPT_END,skele_72057594037989686,23151.76
3,PROB_END,probNum_6,23151.76
4,ATTEMPT_START,,23151.77
2,PROB_START,probNum_7&correctPosX_1&correctPosY_-0.26&correctPosZ_9,23151.77
5,ATTEMPT_END,skele_72057594037989686,23153.78
3,PROB_END,probNum_7,23153.78
4,ATTEMPT_START,,23153.79
2,PROB_START,probNum_8&correctPosX_-1&correctPosY_-0.26&correctPosZ_7,23153.79
5,ATTEMPT_END,skele_72057594037989686,23156.06
3,PROB_END,probNum_8,23156.06
4,ATTEMPT_START,,23156.07
2,PROB_START,probNum_9&correctPosX_-1&correctPosY_-0.26&correctPosZ_7,23156.07
5,ATTEMPT_END,skele_72057594037989686,23159.6
3,PROB_END,probNum_9,23159.6
1,END,score_1775,23159.6
