0,START,minigame_1&isKioskConnected_1,17623
4,ATTEMPT_START,,17623
2,PROB_START,probNum_1&correctPosX_-1&correctPosY_-0.26&correctPosZ_7,17623
5,ATTEMPT_END,skele_72057594037960566,17633.9
3,PROB_END,probNum_1,17633.9
4,ATTEMPT_START,,17633.91
2,PROB_START,probNum_2&correctPosX_1&correctPosY_-0.26&correctPosZ_10,17633.91
5,ATTEMPT_END,skele_72057594037960599,17647.96
3,PROB_END,probNum_2,17647.96
4,ATTEMPT_START,,17647.96
2,PROB_START,probNum_3&correctPosX_1&correctPosY_-0.26&correctPosZ_7,17647.96
5,ATTEMPT_END,skele_72057594037960599,17651.34
3,PROB_END,probNum_3,17651.34
4,ATTEMPT_START,,17651.34
2,PROB_START,probNum_4&correctPosX_1&correctPosY_-0.26&correctPosZ_9,17651.34
5,ATTEMPT_END,skele_72057594037960599,17652.96
3,PROB_END,probNum_4,17652.96
4,ATTEMPT_START,,17652.96
2,PROB_START,probNum_5&correctPosX_1&correctPosY_-0.26&correctPosZ_9,17652.96
5,ATTEMPT_END,skele_72057594037960875,17670.42
3,PROB_END,probNum_5,17670.42
4,ATTEMPT_START,,17670.43
2,PROB_START,probNum_6&correctPosX_1&correctPosY_-0.26&correctPosZ_8,17670.43
1,END,score_825,17700.48
