0,START,minigame_0&isKioskConnected_1,7444.454
2,PROB_START,probNum_1&correctPos_2.25,7450.06
4,ATTEMPT_START,,7450.06
5,ATTEMPT_END,skele_72057594037939885&distFromCorrect_-0.1549757,7461.339
4,ATTEMPT_START,,7461.339
5,ATTEMPT_END,skele_72057594037940173&distFromCorrect_1.011871,7468.374
4,ATTEMPT_START,,7468.374
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_0.597245,7476.307
4,ATTEMPT_START,,7476.307
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_1.257542,7480.938
4,ATTEMPT_START,,7480.938
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.1410651,7487.905
4,ATTEMPT_START,,7487.905
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.0393107,7493.671
3,PROB_END,probNum_0,7493.671
2,PROB_START,probNum_2&correctPos_-0.75,7497.229
4,ATTEMPT_START,,7497.229
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.1330456,7511.068
4,ATTEMPT_START,,7511.068
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.04072911,7517.568
3,PROB_END,probNum_1,7517.568
2,PROB_START,probNum_3&correctPos_-1.75,7521.175
4,ATTEMPT_START,,7521.175
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.02236733,7530.501
3,PROB_END,probNum_2,7530.501
2,PROB_START,probNum_4&correctPos_0.75,7534.095
4,ATTEMPT_START,,7534.095
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_0.04030523,7538.436
3,PROB_END,probNum_3,7538.436
2,PROB_START,probNum_5&correctPos_-2,7542.046
4,ATTEMPT_START,,7542.046
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.03718592,7545.3
3,PROB_END,probNum_4,7545.3
2,PROB_START,probNum_6&correctPos_2,7548.905
4,ATTEMPT_START,,7548.905
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_-0.04113741,7555.171
3,PROB_END,probNum_5,7555.171
2,PROB_START,probNum_7&correctPos_0.25,7558.733
4,ATTEMPT_START,,7558.733
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_0.05460647,7562.369
3,PROB_END,probNum_6,7562.369
2,PROB_START,probNum_8&correctPos_0.25,7565.858
4,ATTEMPT_START,,7565.858
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_0.03409623,7567.501
3,PROB_END,probNum_7,7567.501
2,PROB_START,probNum_9&correctPos_-1.75,7570.878
4,ATTEMPT_START,,7570.878
2,PROB_START,probNum_9&correctPos_-1.75,7570.878
4,ATTEMPT_START,,7570.878
5,ATTEMPT_END,skele_72057594037940181&distFromCorrect_0.0231701,7574.401
3,PROB_END,probNum_8,7574.401
1,END,score_1450,7577.763
