0,START,2017-10-12_13-51-32,14920.36
6,MG_START,minigame_0_LEVERHERO&2017-10-12_13-51-32,14920.36
5,PIC_CHOSEN,pic_construction1&2017-10-12_13-51-32,14920.36
2,SKELE_ENTER,skele_72057594037959165&2017-10-12_13-51-51,14938.47
4,NEW_MAIN_SKELE,skele_72057594037959165&2017-10-12_13-51-51,14938.48
2,SKELE_ENTER,skele_72057594037959188&2017-10-12_13-51-59,14946.74
2,SKELE_ENTER,skele_72057594037959232&2017-10-12_13-52-09,14957.37
3,SKELE_EXIT,skele_72057594037959165&2017-10-12_13-52-10,14957.64
3,SKELE_EXIT,skele_72057594037959188&2017-10-12_13-52-10,14958.04
2,SKELE_ENTER,skele_72057594037959277&2017-10-12_13-52-11,14959.07
4,NEW_MAIN_SKELE,skele_72057594037959277&2017-10-12_13-52-11,14959.08
2,SKELE_ENTER,skele_72057594037959287&2017-10-12_13-52-13,14960.44
3,SKELE_EXIT,skele_72057594037959287&2017-10-12_13-52-15,14963.07
3,SKELE_EXIT,skele_72057594037959277&2017-10-12_13-52-16,14963.41
2,SKELE_ENTER,skele_72057594037959288&2017-10-12_13-52-16,14963.8
3,SKELE_EXIT,skele_72057594037959232&2017-10-12_13-52-16,14964.04
2,SKELE_ENTER,skele_72057594037959291&2017-10-12_13-52-16,14964.14
4,NEW_MAIN_SKELE,skele_72057594037959291&2017-10-12_13-52-16,14964.14
3,SKELE_EXIT,skele_72057594037959288&2017-10-12_13-52-18,14965.74
3,SKELE_EXIT,skele_72057594037959291&2017-10-12_13-52-18,14965.74
2,SKELE_ENTER,skele_72057594037959313&2017-10-12_13-52-19,14966.41
2,SKELE_ENTER,skele_72057594037959315&2017-10-12_13-52-20,14967.44
3,SKELE_EXIT,skele_72057594037959313&2017-10-12_13-52-20,14967.57
2,SKELE_ENTER,skele_72057594037959316&2017-10-12_13-52-20,14967.61
4,NEW_MAIN_SKELE,skele_72057594037959316&2017-10-12_13-52-20,14967.62
2,SKELE_ENTER,skele_72057594037959349&2017-10-12_13-52-22,14969.81
3,SKELE_EXIT,skele_72057594037959315&2017-10-12_13-52-26,14974.04
2,SKELE_ENTER,skele_72057594037959362&2017-10-12_13-52-36,14983.64
3,SKELE_EXIT,skele_72057594037959349&2017-10-12_13-52-40,14987.57
3,SKELE_EXIT,skele_72057594037959316&2017-10-12_13-52-40,14987.57
2,SKELE_ENTER,skele_72057594037959388&2017-10-12_13-52-40,14987.77
4,NEW_MAIN_SKELE,skele_72057594037959388&2017-10-12_13-52-40,14987.78
2,SKELE_ENTER,skele_72057594037959390&2017-10-12_13-52-41,14988.44
3,SKELE_EXIT,skele_72057594037959362&2017-10-12_13-52-48,14996.24
2,SKELE_ENTER,skele_72057594037959391&2017-10-12_13-52-53,15001.14
3,SKELE_EXIT,skele_72057594037959390&2017-10-12_13-52-57,15005.21
3,SKELE_EXIT,skele_72057594037959391&2017-10-12_13-52-57,15005.21
2,SKELE_ENTER,skele_72057594037959393&2017-10-12_13-52-58,15005.41
3,SKELE_EXIT,skele_72057594037959388&2017-10-12_13-52-58,15006.14
2,SKELE_ENTER,skele_72057594037959394&2017-10-12_13-53-03,15010.84
4,NEW_MAIN_SKELE,skele_72057594037959394&2017-10-12_13-53-03,15010.86
3,SKELE_EXIT,skele_72057594037959394&2017-10-12_13-53-06,15013.97
2,SKELE_ENTER,skele_72057594037959459&2017-10-12_13-53-09,15017.01
4,NEW_MAIN_SKELE,skele_72057594037959393&2017-10-12_13-53-11,15018.46
3,SKELE_EXIT,skele_72057594037959393&2017-10-12_13-53-14,15021.84
4,NEW_MAIN_SKELE,skele_72057594037959459&2017-10-12_13-53-23,15031.12
3,SKELE_EXIT,skele_72057594037959459&2017-10-12_13-53-28,15035.81
2,SKELE_ENTER,skele_72057594037959507&2017-10-12_13-53-29,15036.61
4,NEW_MAIN_SKELE,skele_72057594037959507&2017-10-12_13-53-29,15036.62
2,SKELE_ENTER,skele_72057594037959591&2017-10-12_13-53-33,15040.87
3,SKELE_EXIT,skele_72057594037959591&2017-10-12_13-53-34,15042.07
2,SKELE_ENTER,skele_72057594037959660&2017-10-12_13-53-46,15053.77
3,SKELE_EXIT,skele_72057594037959660&2017-10-12_13-54-13,15081.21
2,SKELE_ENTER,skele_72057594037959858&2017-10-12_13-54-14,15081.87
3,SKELE_EXIT,skele_72057594037959507&2017-10-12_13-54-17,15084.47
3,SKELE_EXIT,skele_72057594037959858&2017-10-12_13-54-18,15086.14
2,SKELE_ENTER,skele_72057594037959944&2017-10-12_13-54-21,15089.24
4,NEW_MAIN_SKELE,skele_72057594037959944&2017-10-12_13-54-24,15092.22
2,SKELE_ENTER,skele_72057594037959982&2017-10-12_13-54-28,15095.97
3,SKELE_EXIT,skele_72057594037959982&2017-10-12_13-54-29,15096.91
2,SKELE_ENTER,skele_72057594037960205&2017-10-12_13-56-15,15203.21
3,SKELE_EXIT,skele_72057594037960205&2017-10-12_13-56-16,15203.54
2,SKELE_ENTER,skele_72057594037960400&2017-10-12_13-57-34,15282.07
3,SKELE_EXIT,skele_72057594037960400&2017-10-12_13-57-38,15285.57
7,MG_END,minigame_0_LEVERHERO&2017-10-12_13-57-54,15301.43
3,SKELE_EXIT,skele_72057594037959944&2017-10-12_13-58-00,15308.17
1,END,2017-10-12_13-58-04,15311.7
