0,START,2017-10-26_12-00-45,179967.8
2,SKELE_ENTER,skele_72057594037995501,179967.8
6,MG_START,minigame_0_LEVERHERO&2017-10-26_12-00-45,179967.8
5,PIC_CHOSEN,pic_space1&2017-10-26_12-00-45,179967.8
2,SKELE_ENTER,skele_72057594037995578&2017-10-26_12-00-58,179980.6
4,NEW_MAIN_SKELE,skele_72057594037995578&2017-10-26_12-01-02,179984.9
3,SKELE_EXIT,skele_72057594037995578&2017-10-26_12-01-08,179990.8
2,SKELE_ENTER,skele_72057594037995728&2017-10-26_12-01-12,179994.8
3,SKELE_EXIT,skele_72057594037995728&2017-10-26_12-01-16,179998
2,SKELE_ENTER,skele_72057594037995760&2017-10-26_12-01-18,180000.7
2,SKELE_ENTER,skele_72057594037995801&2017-10-26_12-01-27,180009.1
4,NEW_MAIN_SKELE,skele_72057594037995801&2017-10-26_12-01-27,180009.2
2,SKELE_ENTER,skele_72057594037995810&2017-10-26_12-01-28,180010.7
3,SKELE_EXIT,skele_72057594037995801&2017-10-26_12-01-28,180010.7
3,SKELE_EXIT,skele_72057594037995810&2017-10-26_12-01-31,180013.5
2,SKELE_ENTER,skele_72057594037995924&2017-10-26_12-01-34,180016.6
3,SKELE_EXIT,skele_72057594037995924&2017-10-26_12-01-37,180019
3,SKELE_EXIT,skele_72057594037995760&2017-10-26_12-01-39,180020.9
2,SKELE_ENTER,skele_72057594037995926&2017-10-26_12-01-39,180021.1
2,SKELE_ENTER,skele_72057594037995986&2017-10-26_12-01-46,180028.1
2,SKELE_ENTER,skele_72057594037995987&2017-10-26_12-01-46,180028.3
3,SKELE_EXIT,skele_72057594037995987&2017-10-26_12-01-46,180028.4
4,NEW_MAIN_SKELE,skele_72057594037995986&2017-10-26_12-01-47,180029.1
3,SKELE_EXIT,skele_72057594037995986&2017-10-26_12-01-48,180030.3
2,SKELE_ENTER,skele_72057594037996046&2017-10-26_12-01-51,180033.3
2,SKELE_ENTER,skele_72057594037996054&2017-10-26_12-01-52,180033.9
4,NEW_MAIN_SKELE,skele_72057594037996054&2017-10-26_12-01-52,180033.9
2,SKELE_ENTER,skele_72057594037996060&2017-10-26_12-01-53,180035.4
3,SKELE_EXIT,skele_72057594037996054&2017-10-26_12-01-53,180035.7
3,SKELE_EXIT,skele_72057594037996060&2017-10-26_12-01-53,180035.7
3,SKELE_EXIT,skele_72057594037995926&2017-10-26_12-01-58,180039.9
2,SKELE_ENTER,skele_72057594037996155&2017-10-26_12-02-03,180045.1
4,NEW_MAIN_SKELE,skele_72057594037996155&2017-10-26_12-02-04,180046.8
3,SKELE_EXIT,skele_72057594037996046&2017-10-26_12-02-16,180058.8
2,SKELE_ENTER,skele_72057594037996249&2017-10-26_12-02-20,180062.7
3,SKELE_EXIT,skele_72057594037996249&2017-10-26_12-02-23,180065.1
2,SKELE_ENTER,skele_72057594037996264&2017-10-26_12-02-34,180076.7
3,SKELE_EXIT,skele_72057594037996264&2017-10-26_12-02-44,180085.9
2,SKELE_ENTER,skele_72057594037996272&2017-10-26_12-02-47,180089.7
3,SKELE_EXIT,skele_72057594037996272&2017-10-26_12-02-48,180090.3
2,SKELE_ENTER,skele_72057594037996492&2017-10-26_12-03-01,180103.1
3,SKELE_EXIT,skele_72057594037996155&2017-10-26_12-03-07,180109.5
4,NEW_MAIN_SKELE,skele_72057594037996492&2017-10-26_12-03-07,180109.6
2,SKELE_ENTER,skele_72057594037996493&2017-10-26_12-03-08,180109.9
3,SKELE_EXIT,skele_72057594037996493&2017-10-26_12-03-32,180134.8
2,SKELE_ENTER,skele_72057594037996661&2017-10-26_12-03-33,180135.8
3,SKELE_EXIT,skele_72057594037996661&2017-10-26_12-03-36,180138.6
2,SKELE_ENTER,skele_72057594037996785&2017-10-26_12-03-42,180144.7
3,SKELE_EXIT,skele_72057594037996785&2017-10-26_12-03-46,180148.7
2,SKELE_ENTER,skele_72057594037996829&2017-10-26_12-03-57,180159.5
3,SKELE_EXIT,skele_72057594037996829&2017-10-26_12-03-59,180161.2
2,SKELE_ENTER,skele_72057594037996896&2017-10-26_12-04-12,180174.4
2,SKELE_ENTER,skele_72057594037996905&2017-10-26_12-04-14,180176.5
3,SKELE_EXIT,skele_72057594037996896&2017-10-26_12-04-16,180178.7
3,SKELE_EXIT,skele_72057594037996905&2017-10-26_12-04-18,180180.1
2,SKELE_ENTER,skele_72057594037996964&2017-10-26_12-04-29,180191.6
3,SKELE_EXIT,skele_72057594037996964&2017-10-26_12-04-30,180192.7
3,SKELE_EXIT,skele_72057594037996492&2017-10-26_12-04-34,180196
2,SKELE_ENTER,skele_72057594037997001&2017-10-26_12-04-35,180197
4,NEW_MAIN_SKELE,skele_72057594037997001&2017-10-26_12-04-35,180197
3,SKELE_EXIT,skele_72057594037997001&2017-10-26_12-04-40,180201.9
2,SKELE_ENTER,skele_72057594037997101&2017-10-26_12-04-41,180203.3
4,NEW_MAIN_SKELE,skele_72057594037997101&2017-10-26_12-04-41,180203.3
2,SKELE_ENTER,skele_72057594037997281&2017-10-26_12-05-01,180223.1
3,SKELE_EXIT,skele_72057594037997281&2017-10-26_12-05-02,180224.3
3,SKELE_EXIT,skele_72057594037997101&2017-10-26_12-05-06,180228.4
2,SKELE_ENTER,skele_72057594037997355&2017-10-26_12-05-07,180229.4
4,NEW_MAIN_SKELE,skele_72057594037997355&2017-10-26_12-05-07,180229.8
2,SKELE_ENTER,skele_72057594037997373&2017-10-26_12-05-08,180230.2
3,SKELE_EXIT,skele_72057594037997355&2017-10-26_12-05-10,180232.3
4,NEW_MAIN_SKELE,skele_72057594037997373&2017-10-26_12-05-15,180237.7
2,SKELE_ENTER,skele_72057594037997469&2017-10-26_12-05-25,180247.4
3,SKELE_EXIT,skele_72057594037997469&2017-10-26_12-05-27,180248.8
2,SKELE_ENTER,skele_72057594037997516&2017-10-26_12-06-13,180295.5
3,SKELE_EXIT,skele_72057594037997373&2017-10-26_12-06-15,180297.3
3,SKELE_EXIT,skele_72057594037997516&2017-10-26_12-06-17,180299.2
2,SKELE_ENTER,skele_72057594037997534&2017-10-26_12-06-18,180300.7
4,NEW_MAIN_SKELE,skele_72057594037997534&2017-10-26_12-06-18,180300.8
2,SKELE_ENTER,skele_72057594037997669&2017-10-26_12-06-44,180326.7
3,SKELE_EXIT,skele_72057594037997669&2017-10-26_12-06-44,180326.8
2,SKELE_ENTER,skele_72057594037997725&2017-10-26_12-06-52,180334.8
3,SKELE_EXIT,skele_72057594037997725&2017-10-26_12-06-53,180334.9
