72057594038036550,0,2.878804,104835.9,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1,0,0.38,-0.1
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8872439,104835.9,0.4176092,0.3876424,2.138426,0.4072681,0.9366093,2.098817,0.3172064,0.745396,2.060084,0.2774507,0.5972372,2.027972,0.4441361,0.6794535,1.982641,0.4714317,0.6901547,1.980799,0.4701199,0.7736292,2.055647,0.4773955,0.5657839,2.052733,0.3955863,0.3769747,2.063767,0.402735,0.3749625,2.053073,0.3780845,0.3811141,2.111144,0.3547876,0.1213622,2.121116,0.2793584,-0.1957408,2.203003,0.4476112,0.3939953,2.114704,0.2932494,0.1800916,2.125972,0.2400982,-0.1455809,2.192693,0.3933242,0.7605272,2.085932
72057594038036550,0,0.8961306,104835.9,0.4282287,0.3941009,2.127774,0.4177551,0.9227024,2.078061,0.3297212,0.7617322,2.055365,0.3152976,0.6179906,2.024345,0.4949041,0.5685408,2.02917,0.4941992,0.536122,2.036525,0.4690075,0.7762433,2.048066,0.4794197,0.6526227,1.961884,0.4138955,0.481934,2.021647,0.3990214,0.4277264,2.054002,0.3782504,0.385092,2.108876,0.3668932,0.1713939,2.102864,0.2903408,-0.1291452,2.185031,0.4837982,0.4028441,2.086081,0.3420504,0.2440414,2.109842,0.2875457,-0.06595138,2.175573,0.414791,0.7507681,2.078649
72057594038036550,0,0.8961306,104835.9,0.4282287,0.3941009,2.127774,0.4177551,0.9227024,2.078061,0.3297212,0.7617322,2.055365,0.3152976,0.6179906,2.024345,0.4949041,0.5685408,2.02917,0.4941992,0.536122,2.036525,0.4690075,0.7762433,2.048066,0.4794197,0.6526227,1.961884,0.4138955,0.481934,2.021647,0.3990214,0.4277264,2.054002,0.3782504,0.385092,2.108876,0.3668932,0.1713939,2.102864,0.2903408,-0.1291452,2.185031,0.4837982,0.4028441,2.086081,0.3420504,0.2440414,2.109842,0.2875457,-0.06595138,2.175573,0.414791,0.7507681,2.078649
72057594038036550,0,0.8961306,104835.9,0.4282287,0.3941009,2.127774,0.4177551,0.9227024,2.078061,0.3297212,0.7617322,2.055365,0.3152976,0.6179906,2.024345,0.4949041,0.5685408,2.02917,0.4941992,0.536122,2.036525,0.4690075,0.7762433,2.048066,0.4794197,0.6526227,1.961884,0.4138955,0.481934,2.021647,0.3990214,0.4277264,2.054002,0.3782504,0.385092,2.108876,0.3668932,0.1713939,2.102864,0.2903408,-0.1291452,2.185031,0.4837982,0.4028441,2.086081,0.3420504,0.2440414,2.109842,0.2875457,-0.06595138,2.175573,0.414791,0.7507681,2.078649
